timestamp,event_id,n_event,callback_id,application_id,source,target,value
2025-04-04 14:46:09.501396,enact,32,interaction_energy,Application,frontend,api,0.8333333333333334
2025-04-04 14:46:09.501398,enact,32,interaction_energy,Application,frontend,redis,0.5
2025-04-04 14:46:09.501400,enact,32,interaction_energy,Application,api,identity_provider,0.5
2025-04-04 14:46:09.501402,enact,32,interaction_energy,Application,api,etcd,0.6666666666666666
2025-04-04 14:46:09.501404,enact,32,interaction_energy,Application,api,database,1.8333333333333333
2025-04-04 14:46:09.501406,enact,32,interaction_energy,Application,api,redis,0.16666666666666666
2025-04-04 14:46:09.501408,enact,32,interaction_energy,Application,identity_provider,etcd,0.16666666666666666
2025-04-04 14:46:09.501527,enact,32,interaction_emissions,Application,load_balancer,frontend,335.0
2025-04-04 14:46:09.501540,enact,32,interaction_emissions,Application,frontend,api,311.6666666666667
2025-04-04 14:46:09.501543,enact,32,interaction_emissions,Application,frontend,redis,255.5
2025-04-04 14:46:09.501545,enact,32,interaction_emissions,Application,api,identity_provider,241.5
2025-04-04 14:46:09.501547,enact,32,interaction_emissions,Application,api,etcd,140.0
2025-04-04 14:46:09.501549,enact,32,interaction_emissions,Application,api,database,583.0
2025-04-04 14:46:09.501550,enact,32,interaction_emissions,Application,api,redis,80.5
2025-04-04 14:46:09.501552,enact,32,interaction_emissions,Application,identity_provider,etcd,57.83333333333333
2025-04-04 14:46:09.502200,enact,32,required_latency,Application,load_balancer,frontend,25
2025-04-04 14:46:09.502204,enact,32,required_latency,Application,frontend,api,25
2025-04-04 14:46:09.502206,enact,32,required_latency,Application,frontend,redis,25
2025-04-04 14:46:09.502208,enact,32,required_latency,Application,api,identity_provider,20
2025-04-04 14:46:09.502209,enact,32,required_latency,Application,api,etcd,20
2025-04-04 14:46:09.502210,enact,32,required_latency,Application,api,database,20
2025-04-04 14:46:09.502212,enact,32,required_latency,Application,api,redis,20
2025-04-04 14:46:09.502213,enact,32,required_latency,Application,identity_provider,etcd,20
2025-04-04 14:46:09.502263,enact,32,required_bandwidth,Application,load_balancer,frontend,0
2025-04-04 14:46:09.502267,enact,32,required_bandwidth,Application,frontend,api,0
2025-04-04 14:46:09.502269,enact,32,required_bandwidth,Application,frontend,redis,0
2025-04-04 14:46:09.502270,enact,32,required_bandwidth,Application,api,identity_provider,0
2025-04-04 14:46:09.502272,enact,32,required_bandwidth,Application,api,etcd,0
2025-04-04 14:46:09.502273,enact,32,required_bandwidth,Application,api,database,0
2025-04-04 14:46:09.502274,enact,32,required_bandwidth,Application,api,redis,0
2025-04-04 14:46:09.502276,enact,32,required_bandwidth,Application,identity_provider,etcd,0
2025-04-04 14:46:09.516055,enact,33,interaction_energy,Application,load_balancer,frontend,0.8333333333333334
2025-04-04 14:46:09.516060,enact,33,interaction_energy,Application,frontend,api,0.8333333333333334
2025-04-04 14:46:09.516063,enact,33,interaction_energy,Application,frontend,redis,0.5
2025-04-04 14:46:09.516066,enact,33,interaction_energy,Application,api,identity_provider,0.5
2025-04-04 14:46:09.516068,enact,33,interaction_energy,Application,api,etcd,0.6666666666666666
2025-04-04 14:46:09.516069,enact,33,interaction_energy,Application,api,database,1.8333333333333333
2025-04-04 14:46:09.516071,enact,33,interaction_energy,Application,api,redis,0.16666666666666666
2025-04-04 14:46:09.516073,enact,33,interaction_energy,Application,identity_provider,etcd,0.16666666666666666
2025-04-04 14:46:09.516161,enact,33,interaction_emissions,Application,load_balancer,frontend,335.0
2025-04-04 14:46:09.516172,enact,33,interaction_emissions,Application,frontend,api,311.6666666666667
2025-04-04 14:46:09.516175,enact,33,interaction_emissions,Application,frontend,redis,255.5
2025-04-04 14:46:09.516178,enact,33,interaction_emissions,Application,api,identity_provider,241.5
2025-04-04 14:46:09.516179,enact,33,interaction_emissions,Application,api,etcd,140.0
2025-04-04 14:46:09.516181,enact,33,interaction_emissions,Application,api,database,583.0
2025-04-04 14:46:09.516183,enact,33,interaction_emissions,Application,api,redis,80.5
2025-04-04 14:46:09.516184,enact,33,interaction_emissions,Application,identity_provider,etcd,57.83333333333333
2025-04-04 14:46:09.516745,enact,33,required_latency,Application,load_balancer,frontend,25
2025-04-04 14:46:09.516749,enact,33,required_latency,Application,frontend,api,25
2025-04-04 14:46:09.516751,enact,33,required_latency,Application,frontend,redis,25
2025-04-04 14:46:09.516753,enact,33,required_latency,Application,api,identity_provider,20
2025-04-04 14:46:09.516754,enact,33,required_latency,Application,api,etcd,20
2025-04-04 14:46:09.516756,enact,33,required_latency,Application,api,database,20
2025-04-04 14:46:09.516757,enact,33,required_latency,Application,api,redis,20
2025-04-04 14:46:09.516758,enact,33,required_latency,Application,identity_provider,etcd,20
2025-04-04 14:46:09.516832,enact,33,required_bandwidth,Application,load_balancer,frontend,0
2025-04-04 14:46:09.516835,enact,33,required_bandwidth,Application,frontend,api,0
2025-04-04 14:46:09.516837,enact,33,required_bandwidth,Application,frontend,redis,0
2025-04-04 14:46:09.516839,enact,33,required_bandwidth,Application,api,identity_provider,0
2025-04-04 14:46:09.516841,enact,33,required_bandwidth,Application,api,etcd,0
2025-04-04 14:46:09.516842,enact,33,required_bandwidth,Application,api,database,0
2025-04-04 14:46:09.516844,enact,33,required_bandwidth,Application,api,redis,0
2025-04-04 14:46:09.516845,enact,33,required_bandwidth,Application,identity_provider,etcd,0
2025-04-04 14:46:09.531476,enact,34,interaction_energy,Application,load_balancer,frontend,0.8333333333333334
2025-04-04 14:46:09.531486,enact,34,interaction_energy,Application,frontend,api,0.8333333333333334
2025-04-04 14:46:09.531489,enact,34,interaction_energy,Application,frontend,redis,0.5
2025-04-04 14:46:09.531492,enact,34,interaction_energy,Application,api,identity_provider,0.5
2025-04-04 14:46:09.531493,enact,34,interaction_energy,Application,api,etcd,0.6666666666666666
2025-04-04 14:46:09.531495,enact,34,interaction_energy,Application,api,database,1.8333333333333333
2025-04-04 14:46:09.531497,enact,34,interaction_energy,Application,api,redis,0.16666666666666666
2025-04-04 14:46:09.531499,enact,34,interaction_energy,Application,identity_provider,etcd,0.16666666666666666
2025-04-04 14:46:09.531566,enact,34,interaction_emissions,Application,load_balancer,frontend,335.0
2025-04-04 14:46:09.531570,enact,34,interaction_emissions,Application,frontend,api,311.6666666666667
2025-04-04 14:46:09.531573,enact,34,interaction_emissions,Application,frontend,redis,255.5
2025-04-04 14:46:09.531575,enact,34,interaction_emissions,Application,api,identity_provider,241.5
2025-04-04 14:46:09.531577,enact,34,interaction_emissions,Application,api,etcd,140.0
2025-04-04 14:46:09.531578,enact,34,interaction_emissions,Application,api,database,583.0
2025-04-04 14:46:09.531580,enact,34,interaction_emissions,Application,api,redis,80.5
2025-04-04 14:46:09.531581,enact,34,interaction_emissions,Application,identity_provider,etcd,57.83333333333333
2025-04-04 14:46:09.531874,enact,34,required_latency,Application,load_balancer,frontend,25
2025-04-04 14:46:09.531878,enact,34,required_latency,Application,frontend,api,25
2025-04-04 14:46:09.531880,enact,34,required_latency,Application,frontend,redis,25
2025-04-04 14:46:09.531882,enact,34,required_latency,Application,api,identity_provider,20
2025-04-04 14:46:09.531884,enact,34,required_latency,Application,api,etcd,20
2025-04-04 14:46:09.531886,enact,34,required_latency,Application,api,database,20
2025-04-04 14:46:09.531887,enact,34,required_latency,Application,api,redis,20
2025-04-04 14:46:09.531888,enact,34,required_latency,Application,identity_provider,etcd,20
2025-04-04 14:46:09.531970,enact,34,required_bandwidth,Application,load_balancer,frontend,0
2025-04-04 14:46:09.531974,enact,34,required_bandwidth,Application,frontend,api,0
2025-04-04 14:46:09.531976,enact,34,required_bandwidth,Application,frontend,redis,0
2025-04-04 14:46:09.531977,enact,34,required_bandwidth,Application,api,identity_provider,0
2025-04-04 14:46:09.531979,enact,34,required_bandwidth,Application,api,etcd,0
2025-04-04 14:46:09.531980,enact,34,required_bandwidth,Application,api,database,0
2025-04-04 14:46:09.531981,enact,34,required_bandwidth,Application,api,redis,0
2025-04-04 14:46:09.531983,enact,34,required_bandwidth,Application,identity_provider,etcd,0
2025-04-04 14:46:09.546560,enact,35,interaction_energy,Application,load_balancer,frontend,0.8333333333333334
2025-04-04 14:46:09.546565,enact,35,interaction_energy,Application,frontend,api,0.8333333333333334
2025-04-04 14:46:09.546568,enact,35,interaction_energy,Application,frontend,redis,0.5
2025-04-04 14:46:09.546571,enact,35,interaction_energy,Application,api,identity_provider,0.5
2025-04-04 14:46:09.546573,enact,35,interaction_energy,Application,api,etcd,0.6666666666666666
2025-04-04 14:46:09.546575,enact,35,interaction_energy,Application,api,database,1.8333333333333333
2025-04-04 14:46:09.546577,enact,35,interaction_energy,Application,api,redis,0.16666666666666666
2025-04-04 14:46:09.546578,enact,35,interaction_energy,Application,identity_provider,etcd,0.16666666666666666
2025-04-04 14:46:09.546651,enact,35,interaction_emissions,Application,load_balancer,frontend,335.0
2025-04-04 14:46:09.546655,enact,35,interaction_emissions,Application,frontend,api,311.6666666666667
2025-04-04 14:46:09.546658,enact,35,interaction_emissions,Application,frontend,redis,255.5
2025-04-04 14:46:09.546660,enact,35,interaction_emissions,Application,api,identity_provider,241.5
2025-04-04 14:46:09.546662,enact,35,interaction_emissions,Application,api,etcd,140.0
2025-04-04 14:46:09.546664,enact,35,interaction_emissions,Application,api,database,583.0
2025-04-04 14:46:09.546665,enact,35,interaction_emissions,Application,api,redis,80.5
2025-04-04 14:46:09.546667,enact,35,interaction_emissions,Application,identity_provider,etcd,57.83333333333333
2025-04-04 14:46:09.547220,enact,35,required_latency,Application,load_balancer,frontend,25
2025-04-04 14:46:09.547225,enact,35,required_latency,Application,frontend,api,25
2025-04-04 14:46:09.547227,enact,35,required_latency,Application,frontend,redis,25
2025-04-04 14:46:09.547229,enact,35,required_latency,Application,api,identity_provider,20
2025-04-04 14:46:09.547231,enact,35,required_latency,Application,api,etcd,20
2025-04-04 14:46:09.547232,enact,35,required_latency,Application,api,database,20
2025-04-04 14:46:09.547234,enact,35,required_latency,Application,api,redis,20
2025-04-04 14:46:09.547235,enact,35,required_latency,Application,identity_provider,etcd,20
2025-04-04 14:46:09.547423,enact,35,required_bandwidth,Application,load_balancer,frontend,0
2025-04-04 14:46:09.547435,enact,35,required_bandwidth,Application,frontend,api,0
2025-04-04 14:46:09.547439,enact,35,required_bandwidth,Application,frontend,redis,0
2025-04-04 14:46:09.547442,enact,35,required_bandwidth,Application,api,identity_provider,0
2025-04-04 14:46:09.547445,enact,35,required_bandwidth,Application,api,etcd,0
2025-04-04 14:46:09.547480,enact,35,required_bandwidth,Application,api,database,0
2025-04-04 14:46:09.547482,enact,35,required_bandwidth,Application,api,redis,0
2025-04-04 14:46:09.547484,enact,35,required_bandwidth,Application,identity_provider,etcd,0
2025-04-04 14:46:09.561329,enact,36,interaction_energy,Application,load_balancer,frontend,0.8333333333333334
2025-04-04 14:46:09.561334,enact,36,interaction_energy,Application,frontend,api,0.8333333333333334
2025-04-04 14:46:09.561337,enact,36,interaction_energy,Application,frontend,redis,0.5
2025-04-04 14:46:09.561340,enact,36,interaction_energy,Application,api,identity_provider,0.5
2025-04-04 14:46:09.561342,enact,36,interaction_energy,Application,api,etcd,0.6666666666666666
2025-04-04 14:46:09.561344,enact,36,interaction_energy,Application,api,database,1.8333333333333333
2025-04-04 14:46:09.561346,enact,36,interaction_energy,Application,api,redis,0.16666666666666666
2025-04-04 14:46:09.561347,enact,36,interaction_energy,Application,identity_provider,etcd,0.16666666666666666
2025-04-04 14:46:09.561399,enact,36,interaction_emissions,Application,load_balancer,frontend,335.0
2025-04-04 14:46:09.561403,enact,36,interaction_emissions,Application,frontend,api,311.6666666666667
2025-04-04 14:46:09.561406,enact,36,interaction_emissions,Application,frontend,redis,255.5
2025-04-04 14:46:09.561408,enact,36,interaction_emissions,Application,api,identity_provider,241.5
2025-04-04 14:46:09.561410,enact,36,interaction_emissions,Application,api,etcd,140.0
2025-04-04 14:46:09.561412,enact,36,interaction_emissions,Application,api,database,583.0
2025-04-04 14:46:09.561413,enact,36,interaction_emissions,Application,api,redis,80.5
2025-04-04 14:46:09.561415,enact,36,interaction_emissions,Application,identity_provider,etcd,57.83333333333333
2025-04-04 14:46:09.561722,enact,36,required_latency,Application,load_balancer,frontend,25
2025-04-04 14:46:09.561725,enact,36,required_latency,Application,frontend,api,25
2025-04-04 14:46:09.561728,enact,36,required_latency,Application,frontend,redis,25
2025-04-04 14:46:09.561729,enact,36,required_latency,Application,api,identity_provider,20
2025-04-04 14:46:09.561731,enact,36,required_latency,Application,api,etcd,20
2025-04-04 14:46:09.561732,enact,36,required_latency,Application,api,database,20
2025-04-04 14:46:09.561734,enact,36,required_latency,Application,api,redis,20
2025-04-04 14:46:09.561735,enact,36,required_latency,Application,identity_provider,etcd,20
2025-04-04 14:46:09.561762,enact,36,required_bandwidth,Application,load_balancer,frontend,0
2025-04-04 14:46:09.561763,enact,36,required_bandwidth,Application,frontend,api,0
2025-04-04 14:46:09.561765,enact,36,required_bandwidth,Application,frontend,redis,0
2025-04-04 14:46:09.561766,enact,36,required_bandwidth,Application,api,identity_provider,0
2025-04-04 14:46:09.561768,enact,36,required_bandwidth,Application,api,etcd,0
2025-04-04 14:46:09.561769,enact,36,required_bandwidth,Application,api,database,0
2025-04-04 14:46:09.561770,enact,36,required_bandwidth,Application,api,redis,0
2025-04-04 14:46:09.561771,enact,36,required_bandwidth,Application,identity_provider,etcd,0
2025-04-04 14:46:09.576053,enact,37,interaction_energy,Application,load_balancer,frontend,0.8333333333333334
2025-04-04 14:46:09.576058,enact,37,interaction_energy,Application,frontend,api,0.8333333333333334
2025-04-04 14:46:09.576061,enact,37,interaction_energy,Application,frontend,redis,0.5
2025-04-04 14:46:09.576064,enact,37,interaction_energy,Application,api,identity_provider,0.5
2025-04-04 14:46:09.576066,enact,37,interaction_energy,Application,api,etcd,0.6666666666666666
2025-04-04 14:46:09.576068,enact,37,interaction_energy,Application,api,database,1.8333333333333333
2025-04-04 14:46:09.576070,enact,37,interaction_energy,Application,api,redis,0.16666666666666666
2025-04-04 14:46:09.576072,enact,37,interaction_energy,Application,identity_provider,etcd,0.16666666666666666
2025-04-04 14:46:09.576141,enact,37,interaction_emissions,Application,load_balancer,frontend,335.0
2025-04-04 14:46:09.576145,enact,37,interaction_emissions,Application,frontend,api,311.6666666666667
2025-04-04 14:46:09.576148,enact,37,interaction_emissions,Application,frontend,redis,255.5
2025-04-04 14:46:09.576150,enact,37,interaction_emissions,Application,api,identity_provider,241.5
2025-04-04 14:46:09.576152,enact,37,interaction_emissions,Application,api,etcd,140.0
2025-04-04 14:46:09.576154,enact,37,interaction_emissions,Application,api,database,583.0
2025-04-04 14:46:09.576155,enact,37,interaction_emissions,Application,api,redis,80.5
2025-04-04 14:46:09.576157,enact,37,interaction_emissions,Application,identity_provider,etcd,57.83333333333333
2025-04-04 14:46:09.576721,enact,37,required_latency,Application,load_balancer,frontend,25
2025-04-04 14:46:09.576730,enact,37,required_latency,Application,frontend,api,25
2025-04-04 14:46:09.576732,enact,37,required_latency,Application,frontend,redis,25
2025-04-04 14:46:09.576734,enact,37,required_latency,Application,api,identity_provider,20
2025-04-04 14:46:09.576735,enact,37,required_latency,Application,api,etcd,20
2025-04-04 14:46:09.576737,enact,37,required_latency,Application,api,database,20
2025-04-04 14:46:09.576738,enact,37,required_latency,Application,api,redis,20
2025-04-04 14:46:09.576739,enact,37,required_latency,Application,identity_provider,etcd,20
2025-04-04 14:46:09.576807,enact,37,required_bandwidth,Application,load_balancer,frontend,0
2025-04-04 14:46:09.576811,enact,37,required_bandwidth,Application,frontend,api,0
2025-04-04 14:46:09.576814,enact,37,required_bandwidth,Application,frontend,redis,0
2025-04-04 14:46:09.576815,enact,37,required_bandwidth,Application,api,identity_provider,0
2025-04-04 14:46:09.576817,enact,37,required_bandwidth,Application,api,etcd,0
2025-04-04 14:46:09.576818,enact,37,required_bandwidth,Application,api,database,0
2025-04-04 14:46:09.576819,enact,37,required_bandwidth,Application,api,redis,0
2025-04-04 14:46:09.576821,enact,37,required_bandwidth,Application,identity_provider,etcd,0
2025-04-04 14:46:09.591459,enact,38,interaction_energy,Application,load_balancer,frontend,0.8333333333333334
2025-04-04 14:46:09.591463,enact,38,interaction_energy,Application,frontend,api,0.8333333333333334
2025-04-04 14:46:09.591466,enact,38,interaction_energy,Application,frontend,redis,0.5
2025-04-04 14:46:09.591469,enact,38,interaction_energy,Application,api,identity_provider,0.5
2025-04-04 14:46:09.591471,enact,38,interaction_energy,Application,api,etcd,0.6666666666666666
2025-04-04 14:46:09.591473,enact,38,interaction_energy,Application,api,database,1.8333333333333333
2025-04-04 14:46:09.591474,enact,38,interaction_energy,Application,api,redis,0.16666666666666666
2025-04-04 14:46:09.591476,enact,38,interaction_energy,Application,identity_provider,etcd,0.16666666666666666
2025-04-04 14:46:09.591779,enact,38,interaction_emissions,Application,load_balancer,frontend,335.0
2025-04-04 14:46:09.591800,enact,38,interaction_emissions,Application,frontend,api,311.6666666666667
2025-04-04 14:46:09.591804,enact,38,interaction_emissions,Application,frontend,redis,255.5
2025-04-04 14:46:09.591807,enact,38,interaction_emissions,Application,api,identity_provider,241.5
2025-04-04 14:46:09.591809,enact,38,interaction_emissions,Application,api,etcd,140.0
2025-04-04 14:46:09.591810,enact,38,interaction_emissions,Application,api,database,583.0
2025-04-04 14:46:09.591812,enact,38,interaction_emissions,Application,api,redis,80.5
2025-04-04 14:46:09.591814,enact,38,interaction_emissions,Application,identity_provider,etcd,57.83333333333333
2025-04-04 14:46:09.592589,enact,38,required_latency,Application,load_balancer,frontend,25
2025-04-04 14:46:09.592593,enact,38,required_latency,Application,frontend,api,25
2025-04-04 14:46:09.592594,enact,38,required_latency,Application,frontend,redis,25
2025-04-04 14:46:09.592596,enact,38,required_latency,Application,api,identity_provider,20
2025-04-04 14:46:09.592597,enact,38,required_latency,Application,api,etcd,20
2025-04-04 14:46:09.592599,enact,38,required_latency,Application,api,database,20
2025-04-04 14:46:09.592600,enact,38,required_latency,Application,api,redis,20
2025-04-04 14:46:09.592602,enact,38,required_latency,Application,identity_provider,etcd,20
2025-04-04 14:46:09.592686,enact,38,required_bandwidth,Application,load_balancer,frontend,0
2025-04-04 14:46:09.592691,enact,38,required_bandwidth,Application,frontend,api,0
2025-04-04 14:46:09.592693,enact,38,required_bandwidth,Application,frontend,redis,0
2025-04-04 14:46:09.592695,enact,38,required_bandwidth,Application,api,identity_provider,0
2025-04-04 14:46:09.592696,enact,38,required_bandwidth,Application,api,etcd,0
2025-04-04 14:46:09.592698,enact,38,required_bandwidth,Application,api,database,0
2025-04-04 14:46:09.592699,enact,38,required_bandwidth,Application,api,redis,0
2025-04-04 14:46:09.592701,enact,38,required_bandwidth,Application,identity_provider,etcd,0
2025-04-04 14:46:09.606851,enact,39,interaction_energy,Application,load_balancer,frontend,0.8333333333333334
2025-04-04 14:46:09.606856,enact,39,interaction_energy,Application,frontend,api,0.8333333333333334
2025-04-04 14:46:09.606858,enact,39,interaction_energy,Application,frontend,redis,0.5
2025-04-04 14:46:09.606861,enact,39,interaction_energy,Application,api,identity_provider,0.5
2025-04-04 14:46:09.606863,enact,39,interaction_energy,Application,api,etcd,0.6666666666666666
2025-04-04 14:46:09.606865,enact,39,interaction_energy,Application,api,database,1.8333333333333333
2025-04-04 14:46:09.606867,enact,39,interaction_energy,Application,api,redis,0.16666666666666666
2025-04-04 14:46:09.606869,enact,39,interaction_energy,Application,identity_provider,etcd,0.16666666666666666
2025-04-04 14:46:09.606916,enact,39,interaction_emissions,Application,load_balancer,frontend,335.0
2025-04-04 14:46:09.606920,enact,39,interaction_emissions,Application,frontend,api,311.6666666666667
2025-04-04 14:46:09.606923,enact,39,interaction_emissions,Application,frontend,redis,255.5
2025-04-04 14:46:09.606925,enact,39,interaction_emissions,Application,api,identity_provider,241.5
2025-04-04 14:46:09.606927,enact,39,interaction_emissions,Application,api,etcd,140.0
2025-04-04 14:46:09.606928,enact,39,interaction_emissions,Application,api,database,583.0
2025-04-04 14:46:09.606930,enact,39,interaction_emissions,Application,api,redis,80.5
2025-04-04 14:46:09.606931,enact,39,interaction_emissions,Application,identity_provider,etcd,57.83333333333333
2025-04-04 14:46:09.607266,enact,39,required_latency,Application,load_balancer,frontend,25
2025-04-04 14:46:09.607269,enact,39,required_latency,Application,frontend,api,25
2025-04-04 14:46:09.607272,enact,39,required_latency,Application,frontend,redis,25
2025-04-04 14:46:09.607274,enact,39,required_latency,Application,api,identity_provider,20
2025-04-04 14:46:09.607275,enact,39,required_latency,Application,api,etcd,20
2025-04-04 14:46:09.607277,enact,39,required_latency,Application,api,database,20
2025-04-04 14:46:09.607278,enact,39,required_latency,Application,api,redis,20
2025-04-04 14:46:09.607280,enact,39,required_latency,Application,identity_provider,etcd,20
2025-04-04 14:46:09.607386,enact,39,required_bandwidth,Application,load_balancer,frontend,0
2025-04-04 14:46:09.607396,enact,39,required_bandwidth,Application,frontend,api,0
2025-04-04 14:46:09.607398,enact,39,required_bandwidth,Application,frontend,redis,0
2025-04-04 14:46:09.607400,enact,39,required_bandwidth,Application,api,identity_provider,0
2025-04-04 14:46:09.607401,enact,39,required_bandwidth,Application,api,etcd,0
2025-04-04 14:46:09.607403,enact,39,required_bandwidth,Application,api,database,0
2025-04-04 14:46:09.607404,enact,39,required_bandwidth,Application,api,redis,0
2025-04-04 14:46:09.607406,enact,39,required_bandwidth,Application,identity_provider,etcd,0
2025-04-04 14:46:09.621882,enact,40,interaction_energy,Application,load_balancer,frontend,0.8333333333333334
2025-04-04 14:46:09.621885,enact,40,interaction_energy,Application,frontend,api,0.8333333333333334
2025-04-04 14:46:09.621887,enact,40,interaction_energy,Application,frontend,redis,0.5
2025-04-04 14:46:09.621890,enact,40,interaction_energy,Application,api,identity_provider,0.5
2025-04-04 14:46:09.621892,enact,40,interaction_energy,Application,api,etcd,0.6666666666666666
2025-04-04 14:46:09.621893,enact,40,interaction_energy,Application,api,database,1.8333333333333333
2025-04-04 14:46:09.621895,enact,40,interaction_energy,Application,api,redis,0.16666666666666666
2025-04-04 14:46:09.621897,enact,40,interaction_energy,Application,identity_provider,etcd,0.16666666666666666
2025-04-04 14:46:09.622011,enact,40,interaction_emissions,Application,load_balancer,frontend,335.0
2025-04-04 14:46:09.622016,enact,40,interaction_emissions,Application,frontend,api,311.6666666666667
2025-04-04 14:46:09.622019,enact,40,interaction_emissions,Application,frontend,redis,255.5
2025-04-04 14:46:09.622021,enact,40,interaction_emissions,Application,api,identity_provider,241.5
2025-04-04 14:46:09.622023,enact,40,interaction_emissions,Application,api,etcd,140.0
2025-04-04 14:46:09.622025,enact,40,interaction_emissions,Application,api,database,583.0
2025-04-04 14:46:09.622026,enact,40,interaction_emissions,Application,api,redis,80.5
2025-04-04 14:46:09.622028,enact,40,interaction_emissions,Application,identity_provider,etcd,57.83333333333333
2025-04-04 14:46:09.622754,enact,40,required_latency,Application,load_balancer,frontend,25
2025-04-04 14:46:09.622760,enact,40,required_latency,Application,frontend,api,25
2025-04-04 14:46:09.622763,enact,40,required_latency,Application,frontend,redis,25
2025-04-04 14:46:09.622765,enact,40,required_latency,Application,api,identity_provider,20
2025-04-04 14:46:09.622767,enact,40,required_latency,Application,api,etcd,20
2025-04-04 14:46:09.622769,enact,40,required_latency,Application,api,database,20
2025-04-04 14:46:09.622771,enact,40,required_latency,Application,api,redis,20
2025-04-04 14:46:09.622773,enact,40,required_latency,Application,identity_provider,etcd,20
2025-04-04 14:46:09.622881,enact,40,required_bandwidth,Application,load_balancer,frontend,0
2025-04-04 14:46:09.622886,enact,40,required_bandwidth,Application,frontend,api,0
2025-04-04 14:46:09.622888,enact,40,required_bandwidth,Application,frontend,redis,0
2025-04-04 14:46:09.622889,enact,40,required_bandwidth,Application,api,identity_provider,0
2025-04-04 14:46:09.622891,enact,40,required_bandwidth,Application,api,etcd,0
2025-04-04 14:46:09.622892,enact,40,required_bandwidth,Application,api,database,0
2025-04-04 14:46:09.622894,enact,40,required_bandwidth,Application,api,redis,0
2025-04-04 14:46:09.622895,enact,40,required_bandwidth,Application,identity_provider,etcd,0
2025-04-04 14:46:09.637321,enact,41,interaction_energy,Application,load_balancer,frontend,0.8333333333333334
2025-04-04 14:46:09.637333,enact,41,interaction_energy,Application,frontend,api,0.8333333333333334
2025-04-04 14:46:09.637336,enact,41,interaction_energy,Application,frontend,redis,0.5
2025-04-04 14:46:09.637338,enact,41,interaction_energy,Application,api,identity_provider,0.5
2025-04-04 14:46:09.637340,enact,41,interaction_energy,Application,api,etcd,0.6666666666666666
2025-04-04 14:46:09.637342,enact,41,interaction_energy,Application,api,database,1.8333333333333333
2025-04-04 14:46:09.637344,enact,41,interaction_energy,Application,api,redis,0.16666666666666666
2025-04-04 14:46:09.637346,enact,41,interaction_energy,Application,identity_provider,etcd,0.16666666666666666
2025-04-04 14:46:09.637453,enact,41,interaction_emissions,Application,load_balancer,frontend,335.0
2025-04-04 14:46:09.637458,enact,41,interaction_emissions,Application,frontend,api,311.6666666666667
2025-04-04 14:46:09.637460,enact,41,interaction_emissions,Application,frontend,redis,255.5
2025-04-04 14:46:09.637462,enact,41,interaction_emissions,Application,api,identity_provider,241.5
2025-04-04 14:46:09.637464,enact,41,interaction_emissions,Application,api,etcd,140.0
2025-04-04 14:46:09.637466,enact,41,interaction_emissions,Application,api,database,583.0
2025-04-04 14:46:09.637467,enact,41,interaction_emissions,Application,api,redis,80.5
2025-04-04 14:46:09.637469,enact,41,interaction_emissions,Application,identity_provider,etcd,57.83333333333333
2025-04-04 14:46:09.637768,enact,41,required_latency,Application,load_balancer,frontend,25
2025-04-04 14:46:09.637772,enact,41,required_latency,Application,frontend,api,25
2025-04-04 14:46:09.637774,enact,41,required_latency,Application,frontend,redis,25
2025-04-04 14:46:09.637775,enact,41,required_latency,Application,api,identity_provider,20
2025-04-04 14:46:09.637777,enact,41,required_latency,Application,api,etcd,20
2025-04-04 14:46:09.637778,enact,41,required_latency,Application,api,database,20
2025-04-04 14:46:09.637779,enact,41,required_latency,Application,api,redis,20
2025-04-04 14:46:09.637781,enact,41,required_latency,Application,identity_provider,etcd,20
2025-04-04 14:46:09.637899,enact,41,required_bandwidth,Application,load_balancer,frontend,0
2025-04-04 14:46:09.637905,enact,41,required_bandwidth,Application,frontend,api,0
2025-04-04 14:46:09.637907,enact,41,required_bandwidth,Application,frontend,redis,0
2025-04-04 14:46:09.637909,enact,41,required_bandwidth,Application,api,identity_provider,0
2025-04-04 14:46:09.637910,enact,41,required_bandwidth,Application,api,etcd,0
2025-04-04 14:46:09.637911,enact,41,required_bandwidth,Application,api,database,0
2025-04-04 14:46:09.637913,enact,41,required_bandwidth,Application,api,redis,0
2025-04-04 14:46:09.637914,enact,41,required_bandwidth,Application,identity_provider,etcd,0
2025-04-04 14:46:09.653082,enact,42,interaction_energy,Application,load_balancer,frontend,0.8333333333333334
2025-04-04 14:46:09.653088,enact,42,interaction_energy,Application,frontend,api,0.8333333333333334
2025-04-04 14:46:09.653125,enact,42,interaction_energy,Application,frontend,redis,0.5
2025-04-04 14:46:09.653129,enact,42,interaction_energy,Application,api,identity_provider,0.5
2025-04-04 14:46:09.653132,enact,42,interaction_energy,Application,api,etcd,0.6666666666666666
2025-04-04 14:46:09.653134,enact,42,interaction_energy,Application,api,database,1.8333333333333333
2025-04-04 14:46:09.653136,enact,42,interaction_energy,Application,api,redis,0.16666666666666666
2025-04-04 14:46:09.653137,enact,42,interaction_energy,Application,identity_provider,etcd,0.16666666666666666
2025-04-04 14:46:09.653269,enact,42,interaction_emissions,Application,load_balancer,frontend,335.0
2025-04-04 14:46:09.653274,enact,42,interaction_emissions,Application,frontend,api,311.6666666666667
2025-04-04 14:46:09.653278,enact,42,interaction_emissions,Application,frontend,redis,255.5
